RT @TheSource: Today, We celebrate the Birth of Reggae Legend Bob Marley! https://t.co/JKE2gSD7mg https://t.co/onlWeaeCC2
RT @Variety: Fox Animation, Universal Music Team for Film Based on Songs by Bob Marley (EXCLUSIVE) https://t.co/ZM6kX98iDH
RT @scott2919_2016: Happy Birthday to a legend whose music influenced the entire world. #BobMarley #Legend #RIP https://t.co/AlbyduC87O
Sad that Bob Marley is mostly known for smoking weed.
RT @vashtiedotcom: Happy birthday Bob Marley ✨ https://t.co/bIgpwxtoMv
RT @princes_doidona: Concordo! https://t.co/21vsp25cqe
